,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
19141,10509477,HZ250966,5/4/2016 5:00,007XX N CHRISTIANA AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1121,11,27,23,6,1153911,1904714,2016,5/11/2016 15:50,41.89436874,-87.71018083,"(41.89436874, -87.710180832)"
19184,10509846,HZ251231,5/3/2016 18:00,111XX S BELL AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,2212,22,19,75,11,1163372,1830887,2016,5/10/2016 15:56,41.69158427,-87.67750189,"(41.691584267, -87.677501885)"
19294,10509478,HZ250992,5/4/2016 11:58,007XX N HAMLIN AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,1112,11,27,23,08A,1150924,1904654,2016,5/11/2016 15:50,41.8942631,-87.72115283,"(41.894263101, -87.721152828)"
19513,10509480,HZ251028,5/4/2016 12:35,066XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,321,3,5,42,6,1182702,1861192,2016,5/11/2016 15:50,41.77431903,-87.60579503,"(41.774319025, -87.605795029)"
19710,10509883,HZ251248,5/3/2016 19:15,014XX N PARKSIDE AVE,2840,PUBLIC PEACE VIOLATION,FALSE FIRE ALARM,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2531,25,29,25,24,1138406,1909030,2016,5/10/2016 15:56,41.90650727,-87.76702211,"(41.906507267, -87.76702211)"
19948,10509896,HZ251520,5/3/2016 22:30,084XX S BENNETT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,412,4,8,45,5,1190325,1849409,2016,5/10/2016 15:56,41.7418051,-87.57823003,"(41.741805104, -87.578230034)"
20254,10509902,HZ251508,5/3/2016 20:40,068XX S KILDARE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,833,8,13,65,26,1148884,1858936,2016,5/10/2016 15:56,41.76884638,-87.7298248,"(41.768846377, -87.729824801)"
20668,10509920,HZ251426,5/3/2016 18:30,060XX S WESTERN AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,825,8,16,66,6,1161408,1864461,2016,5/10/2016 15:56,41.78375742,-87.68376461,"(41.783757424, -87.683764609)"
20733,10509930,HZ251521,5/3/2016 22:00,051XX W PATTERSON AVE,890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,FALSE,FALSE,1634,16,38,15,6,1141431,1923782,2016,5/10/2016 15:56,41.94693295,-87.75554478,"(41.946932946, -87.75554478)"
21017,10509946,HZ251516,5/3/2016 22:30,060XX W MELROSE ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1633,16,36,17,5,1135651,1920983,2016,5/10/2016 15:56,41.93935715,-87.77685754,"(41.939357146, -87.776857542)"
21406,10509988,HZ250746,5/3/2016 16:35,029XX N SHEFFIELD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,TRUE,FALSE,1933,19,44,6,11,1169107,1919625,2016,5/10/2016 15:56,41.93496894,-87.65393685,"(41.934968944, -87.653936849)"
22036,10510002,HZ250689,5/3/2016 14:25,031XX N SOUTHPORT AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1933,19,32,6,6,1166410,1921167,2016,5/10/2016 15:56,41.93925849,-87.66380409,"(41.939258491, -87.663804093)"
22058,10510006,HZ250696,5/3/2016 18:10,062XX S ARCHER AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,811,8,23,56,6,1135620,1867749,2016,5/10/2016 15:56,41.79327599,-87.77823659,"(41.793275985, -87.77823659)"
22553,10510008,HZ250711,5/3/2016 14:00,0000X E LAKE ST,820,THEFT,$500 AND UNDER,COLLEGE/UNIVERSITY GROUNDS,FALSE,FALSE,111,1,42,32,6,1176585,1901750,2016,5/10/2016 15:56,41.88575329,-87.62699624,"(41.885753285, -87.626996239)"
22834,10510023,HZ251630,5/3/2016 18:00,085XX S BENNETT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,412,4,8,45,14,1190338,1848813,2016,5/10/2016 15:56,41.74016931,-87.57820157,"(41.740169311, -87.578201565)"
23016,10510201,HZ251743,5/3/2016 18:00,089XX S COTTAGE GROVE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,633,6,6,44,08B,1183121,1846055,2016,5/10/2016 15:56,41.73277179,-87.60472899,"(41.732771785, -87.604728989)"
23073,10510028,HZ251387,5/3/2016 21:00,034XX S EMERALD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,915,9,11,60,6,1171863,1882071,2016,5/10/2016 15:56,41.83185793,-87.64491566,"(41.831857932, -87.64491566)"
23139,10510044,HZ251374,5/3/2016 12:00,047XX S ASHLAND AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,FALSE,FALSE,931,9,20,61,11,1166467,1873388,2016,5/10/2016 15:56,41.8081478,-87.66496197,"(41.808147803, -87.664961971)"
23204,10510086,HZ251423,5/3/2016 22:22,087XX S BURLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,424,4,7,46,14,1199184,1847735,2016,5/10/2016 15:56,41.73699363,-87.54582776,"(41.736993626, -87.545827764)"
24067,10510107,HZ251653,5/3/2016 17:00,063XX N HERMITAGE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2433,24,40,77,6,1163624,1941880,2016,5/10/2016 15:56,41.99615508,-87.67345707,"(41.996155077, -87.673457065)"
24241,10509487,HZ251039,5/4/2016 12:46,014XX W 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,2213,22,21,73,14,1168076,1841733,2016,5/11/2016 15:50,41.72124785,-87.65996945,"(41.721247847, -87.659969446)"
24306,10510115,HZ251663,5/3/2016 11:00,054XX N SAWYER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1712,17,40,13,11,1153730,1936013,2016,5/10/2016 15:56,41.98025918,-87.71000978,"(41.980259177, -87.710009782)"
24437,10510146,HZ251547,5/3/2016 21:00,003XX N PINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,1523,15,28,25,08B,1139441,1901703,2016,5/10/2016 15:56,41.88638227,-87.76339888,"(41.886382272, -87.763398884)"
24569,10510187,HZ251739,5/3/2016 22:54,051XX W NORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,FALSE,2533,25,37,25,26,1141622,1910145,2016,5/10/2016 15:56,41.90950808,-87.7551807,"(41.909508082, -87.755180702)"
24761,10510207,HZ251665,5/3/2016 10:00,009XX N RUSH ST,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1833,18,42,8,6,1176466,1907032,2016,5/10/2016 15:56,41.90025005,-87.62727361,"(41.900250049, -87.627273613)"
24869,10510216,HZ251678,5/3/2016 22:30,022XX S SAWYER AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1024,10,24,30,3,1155039,1889026,2016,5/10/2016 15:56,41.85129667,-87.7064588,"(41.851296671, -87.706458801)"
25410,10510229,HZ251692,5/3/2016 23:30,009XX W 19TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1235,12,25,31,7,1170718,1891113,2016,5/10/2016 15:56,41.85669507,-87.64885236,"(41.856695068, -87.648852364)"
26041,10510426,HZ250729,5/3/2016 2:05,034XX N HALSTED ST,880,THEFT,PURSE-SNATCHING,BAR OR TAVERN,FALSE,FALSE,1924,19,44,6,6,1170308,1923273,2016,5/10/2016 15:56,41.94495301,-87.64941621,"(41.944953005, -87.649416212)"
26193,10510600,HZ250893,5/3/2016 16:30,079XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,623,6,6,44,14,1179410,1852394,2016,5/10/2016 15:56,41.75025215,-87.61813096,"(41.750252151, -87.61813096)"
26562,10510660,HZ252031,5/3/2016 19:00,028XX N CLARK ST,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,1934,19,44,6,6,1171402,1919138,2016,5/10/2016 15:56,41.93358238,-87.64551708,"(41.933582379, -87.645517082)"
26934,10510662,HZ252034,5/3/2016 20:00,020XX W SCHILLER ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1424,14,1,24,6,1162452,1909424,2016,5/10/2016 15:56,41.90711883,-87.67868029,"(41.907118834, -87.678680286)"
27043,10510771,HZ252073,5/3/2016 16:30,067XX S CORNELL AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,332,3,5,43,6,1188363,1860651,2016,5/10/2016 15:56,41.77270119,-87.58506036,"(41.772701185, -87.585060362)"
27452,10510864,HZ249302,5/3/2016 7:40,016XX S MICHIGAN AVE,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,131,1,2,33,08B,1177485,1892305,2016,5/23/2016 15:48,41.85981528,-87.62397793,"(41.859815277, -87.623977927)"
27580,10510936,HZ251969,5/3/2016 21:45,004XX E 48TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,223,2,3,38,08B,1180055,1873293,2016,5/10/2016 15:56,41.80758633,-87.61512779,"(41.807586328, -87.615127788)"
27904,10511141,HZ252349,5/3/2016 22:30,005XX W 97TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SPORTS ARENA/STADIUM,FALSE,FALSE,2223,22,21,73,14,1174222,1840563,2016,5/10/2016 15:56,41.71790308,-87.63749255,"(41.717903082, -87.63749255)"
28144,10511194,HZ252201,5/3/2016 21:30,009XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1933,19,44,6,14,1169596,1921441,2016,5/10/2016 15:56,41.93994148,-87.65208674,"(41.93994148, -87.652086737)"
28671,10511221,HZ252329,5/3/2016 13:00,031XX W MONTROSE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1724,17,33,14,6,1154500,1929070,2016,5/10/2016 15:56,41.96119177,-87.70736456,"(41.96119177, -87.707364558)"
28693,10511249,HZ252415,5/3/2016 1:30,058XX S SANGAMON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,712,7,16,68,26,1170978,1865954,2016,5/10/2016 15:56,41.78765064,-87.64863395,"(41.787650639, -87.648633945)"
28911,10511336,HZ252504,5/3/2016 10:00,020XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,1814,18,43,7,11,1173986,1913691,2016,5/10/2016 15:56,41.91857831,-87.63618385,"(41.918578314, -87.636183854)"
28932,10511361,HZ252601,5/3/2016 12:27,018XX S CALUMET AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,FALSE,FALSE,132,1,2,33,11,1178756,1891402,2016,5/10/2016 15:56,41.85730848,-87.61934007,"(41.857308478, -87.619340066)"
29127,10511443,HZ252729,5/3/2016 18:30,026XX N MOZART ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1411,14,35,22,7,1156925,1917430,2016,5/10/2016 15:56,41.92920189,-87.69876576,"(41.929201886, -87.698765756)"
29933,10511493,HZ252767,5/3/2016 14:30,052XX W LAKE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1523,15,28,25,5,1141195,1902044,2016,5/10/2016 15:56,41.88728587,-87.75694927,"(41.887285871, -87.756949272)"
30040,10511513,HZ251916,5/3/2016 23:25,002XX N ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1214,12,27,28,14,1169100,1901749,2016,5/10/2016 15:56,41.88591631,-87.65448252,"(41.885916313, -87.654482517)"
30278,10511515,HZ251902,5/3/2016 17:00,035XX N Wilton Ave,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1924,19,44,6,6,1169310,1923616,2016,5/10/2016 15:56,41.945916,-87.65307443,"(41.945916003, -87.653074432)"
30430,10511516,HZ252310,5/3/2016 14:00,031XX W MADISON ST,890,THEFT,FROM BUILDING,DRUG STORE,FALSE,FALSE,1222,12,28,27,6,1155397,1899849,2016,5/10/2016 15:56,41.88098896,-87.70485404,"(41.880988964, -87.704854042)"
30452,10511522,HZ251882,5/3/2016 8:00,033XX N Page Ave,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,1631,16,36,17,11,1121837,1921147,2016,5/10/2016 15:56,41.94004203,-87.82762547,"(41.940042028, -87.827625466)"
30474,10511543,HZ252763,5/3/2016 18:00,061XX N WINTHROP AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2433,24,48,77,6,1167747,1940929,2016,5/10/2016 15:56,41.99345733,-87.65831807,"(41.993457327, -87.658318065)"
30496,10511654,HZ252984,5/3/2016 22:00,059XX S INDIANA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,232,2,20,40,6,1178617,1865611,2016,5/10/2016 15:56,41.78653906,-87.62063552,"(41.786539062, -87.620635522)"
30691,10511697,HZ253073,5/3/2016 0:00,006XX N KINGSBURY ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,FALSE,TRUE,1831,18,42,8,26,1172883,1904116,2016,5/10/2016 15:56,41.89232854,-87.64052046,"(41.892328543, -87.640520462)"
30975,10512013,HZ253292,5/3/2016 16:00,039XX N NEENAH AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1632,16,38,17,08A,1131814,1925542,2016,5/10/2016 15:56,41.95193503,-87.79085381,"(41.951935032, -87.790853806)"
31841,10509509,HZ250880,5/4/2016 8:00,017XX W POLK ST,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,OTHER,FALSE,FALSE,1231,12,2,28,2,1164782,1896486,2016,5/11/2016 15:50,41.87156685,-87.67048835,"(41.871566847, -87.670488348)"
32083,10509510,HZ250980,5/4/2016 11:58,016XX E 69TH ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,TRUE,FALSE,332,3,5,43,26,1188588,1859566,2016,5/11/2016 15:50,41.76971848,-87.58427023,"(41.76971848, -87.584270226)"
32450,10509515,HZ251054,5/4/2016 12:50,004XX W 97TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2223,22,21,73,18,1174958,1840580,2016,5/11/2016 15:50,41.71793338,-87.63479637,"(41.717933377, -87.634796373)"
32859,10512082,HZ253323,5/3/2016 9:00,021XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,132,1,2,33,11,1177540,1890161,2016,5/10/2016 15:56,41.85393075,-87.62384107,"(41.853930752, -87.623841071)"
33341,10512232,HZ253420,5/3/2016 17:00,066XX N GREENVIEW AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,2432,24,40,1,17,1165070,1944128,2016,5/10/2016 15:56,42.00229294,-87.66807366,"(42.002292941, -87.668073655)"
33406,10512295,HZ253524,5/3/2016 16:00,078XX S KENWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,411,4,8,45,6,1186568,1853360,2016,5/10/2016 15:56,41.75273668,-87.59187063,"(41.752736679, -87.591870628)"
33472,10512308,HZ253532,5/3/2016 10:00,017XX W 59TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,715,7,15,67,26,1165442,1865561,2016,5/10/2016 15:56,41.78669138,-87.6689433,"(41.786691384, -87.668943302)"
33516,10512570,HZ253700,5/3/2016 12:00,022XX W 71ST ST,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,832,8,18,66,6,1162537,1857540,2016,5/10/2016 15:56,41.76474177,-87.67981809,"(41.764741768, -87.679818093)"
33538,10512605,HZ253685,5/3/2016 11:00,038XX N SPAULDING AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1733,17,33,16,11,1153705,1925357,2016,5/10/2016 15:56,41.95101895,-87.71038665,"(41.951018949, -87.710386648)"
34119,10509532,HZ251088,5/4/2016 12:50,020XX W JACKSON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1225,12,2,28,26,1162659,1898621,2016,5/11/2016 15:50,41.8774702,-87.67822288,"(41.877470199, -87.678222877)"
34270,10512841,HZ254217,5/3/2016 17:30,065XX S DR MARTIN LUTHER KING JR DR,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,312,3,20,42,3,1180045,1861769,2016,5/10/2016 15:56,41.77596364,-87.61551737,"(41.775963639, -87.615517372)"
35207,10509533,HZ251056,5/4/2016 8:00,080XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,611,6,21,71,6,1167071,1851447,2016,5/11/2016 15:50,41.74792601,-87.6633736,"(41.74792601, -87.663373604)"
35358,10513298,HZ254836,5/3/2016 12:00,037XX N NEWLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1632,16,36,17,26,1129411,1924029,2016,5/10/2016 15:56,41.94782459,-87.79972205,"(41.947824587, -87.799722047)"
35663,10513481,HZ254981,5/3/2016 17:00,004XX N RIDGEWAY AVE,620,BURGLARY,UNLAWFUL ENTRY,OTHER,FALSE,FALSE,1122,11,27,23,5,1151310,1902714,2016,5/10/2016 15:56,41.88893198,-87.71978611,"(41.888931976, -87.719786107)"
36400,10513530,HZ255054,5/3/2016 7:00,033XX W 62ND PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,823,8,15,66,11,1155146,1862987,2016,5/10/2016 15:56,41.77984007,-87.70676293,"(41.77984007, -87.706762932)"
36422,10513537,HZ255100,5/3/2016 13:00,024XX E 82ND ST,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,422,4,7,46,6,1193875,1851074,2016,5/10/2016 15:56,41.74628779,-87.56516873,"(41.746287787, -87.565168726)"
36509,10514462,HZ256372,1/1/2015 0:00,073XX S EXCHANGE AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,334,3,7,43,2,,,2015,5/10/2016 15:56,,,
36815,10515115,HZ257247,3/21/2016 9:00,082XX S MARSHFIELD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,614,6,21,71,11,,,2016,5/10/2016 15:56,,,
37100,10515155,HZ250169,4/1/2016 15:00,061XX S DREXEL AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,313,3,20,42,6,,,2016,5/10/2016 15:56,,,
37451,10515175,HZ257172,11/24/2015 17:30,033XX W ADAMS ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1124,11,28,27,6,,,2015,5/10/2016 15:56,,,
37605,10515182,HZ257201,4/1/2016 12:30,030XX W ARMITAGE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1421,14,35,22,26,,,2016,5/10/2016 15:56,,,
37977,10515257,HZ257314,4/5/2016 0:01,006XX W BARRY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1934,19,44,6,11,,,2016,5/10/2016 15:56,,,
38392,10515292,HZ257374,1/15/2016 9:00,013XX N KOSTNER AVE,820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2533,25,37,23,6,,,2016,5/10/2016 15:56,,,
38501,10515294,HZ257376,1/1/2016 0:00,041XX N MARINE DR,1541,OBSCENITY,SALE/DIST OBSCENE MAT TO MINOR,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1915,19,46,3,17,,,2016,5/10/2016 15:56,,,
38502,10515309,HZ249609,4/12/2016 16:00,011XX E 95TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,413,4,8,47,04A,,,2016,5/10/2016 15:56,,,
38609,10515355,HZ247169,5/1/2016 11:40,054XX S WELLS ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,FALSE,FALSE,935,9,3,37,3,1175550,1868625,2016,5/23/2016 15:48,41.794879,-87.63179049,"(41.794879, -87.63179049)"
38762,10515417,HZ257105,1/1/2016 0:01,124XX S NORMAL AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,523,5,34,53,20,,,2016,5/10/2016 15:56,,,
39002,10515434,HZ257497,4/2/2016 12:12,021XX S MARSHALL BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,1023,10,12,30,26,,,2016,5/10/2016 15:56,,,
39089,10515453,HZ257533,4/9/2016 10:00,031XX W MONTROSE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,1724,17,33,14,26,,,2016,5/10/2016 15:56,,,
39851,10515539,HZ257294,2/28/2016 0:01,068XX S NORMAL BLVD,810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,722,7,6,68,6,,,2016,5/10/2016 15:56,,,
40022,10515629,HZ257915,4/1/2016 12:00,072XX N OCONTO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,FALSE,FALSE,1611,16,41,9,26,,,2016,5/10/2016 15:56,,,
40632,10515675,HZ257978,4/4/2016 15:15,006XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1834,18,42,8,6,,,2016,5/10/2016 15:56,,,
40676,10515688,HZ257806,4/11/2016 0:01,030XX S CHRISTIANA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,1032,10,22,30,11,,,2016,5/10/2016 15:56,,,
41198,10515761,HZ257158,3/9/2016 10:45,002XX E OHIO ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1834,18,42,8,11,,,2016,5/10/2016 15:56,,,
41263,10515771,HZ257735,4/1/2016 15:00,019XX W 50TH ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,931,9,16,61,20,,,2016,5/10/2016 15:56,,,
41564,10516026,HZ250963,3/15/2016 9:00,012XX N CALIFORNIA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1423,14,26,24,6,,,2016,5/10/2016 15:56,,,
41651,10516030,HZ257296,3/15/2016 12:00,032XX W PIERCE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1422,14,26,23,11,,,2016,5/10/2016 15:56,,,
42199,10516273,HZ258443,3/14/2016 12:00,109XX S DOTY AVE E,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,513,5,10,51,11,,,2016,5/10/2016 15:56,,,
42308,10516300,HZ258500,3/1/2016 9:00,084XX S VINCENNES AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,FALSE,FALSE,622,6,21,71,26,,,2016,5/10/2016 15:56,,,
42460,22451,HZ250365,5/3/2016 21:08,074XX S MAPLEWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,835,8,18,66,01A,1160663,1855290,2016,5/10/2016 15:56,41.7586063,-87.68674885,"(41.758606301, -87.686748849)"
42482,22452,HZ249724,5/3/2016 14:00,049XX W MONROE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1533,15,28,25,01A,1143598,1899211,2016,5/10/2016 15:56,41.87946715,-87.74819558,"(41.879467146, -87.748195577)"
43063,10508660,HZ250515,5/4/2016 0:01,015XX W GARFIELD BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,934,9,16,61,08B,1167130,1868260,2016,5/11/2016 15:50,41.79406181,-87.662677,"(41.794061805, -87.662676999)"
43695,10508667,HZ250527,5/4/2016 0:47,067XX S LAFLIN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,FALSE,FALSE,725,7,17,67,15,1167495,1860032,2016,5/11/2016 15:50,41.77147534,-87.66157428,"(41.771475336, -87.661574276)"
44256,10508668,HZ250525,5/4/2016 0:15,033XX W FLOURNOY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1134,11,24,27,18,1154249,1896836,2016,5/11/2016 15:50,41.87274397,-87.7091499,"(41.87274397, -87.709149899)"
44300,10508673,HZ250533,5/4/2016 0:14,032XX W 47TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,821,8,14,58,18,1155749,1873296,2016,5/11/2016 15:50,41.80811735,-87.70427567,"(41.808117346, -87.704275674)"
44495,10508676,HZ250520,5/4/2016 0:17,006XX W 127TH ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,FALSE,523,5,9,53,04A,1174204,1820662,2016,5/11/2016 15:50,41.66329207,-87.63814672,"(41.663292071, -87.63814672)"
44929,10508677,HZ250509,5/4/2016 0:08,005XX E 130TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,533,5,9,54,04A,1182215,1819214,2016,5/11/2016 15:50,41.65913748,-87.60887511,"(41.659137482, -87.608875108)"
44996,10508686,HZ250511,5/4/2016 0:00,025XX E 78TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,421,4,7,43,08B,1194390,1853738,2016,5/11/2016 15:50,41.75358538,-87.56319432,"(41.753585384, -87.563194315)"
45107,10508689,HZ250537,5/4/2016 0:45,068XX S THROOP ST,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,724,7,17,67,08A,1168837,1859459,2016,5/11/2016 15:50,41.76987408,-87.65667148,"(41.769874082, -87.656671484)"
45653,10508691,HZ250536,5/4/2016 0:45,004XX W 27TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,914,9,11,60,08B,1173515,1886698,2016,5/11/2016 15:50,41.84451832,-87.63871703,"(41.844518319, -87.63871703)"
45894,10508706,HZ250562,5/4/2016 1:40,014XX W CHESTNUT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1213,12,27,24,14,1166714,1906119,2016,5/11/2016 15:50,41.89795937,-87.66311903,"(41.897959368, -87.663119032)"
